Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200429171210

Parameters
Date range,01 Jan 2010 - 28 Apr 2020
Region type,Zone
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
15/12/2011,15/12/2011,N/A,UNI,Upper North Island,31.315
15/12/2011,15/12/2011,N/A,CNI,Central North Island,21.918
15/12/2011,15/12/2011,N/A,LNI,Lower North Island,16.615
15/12/2011,15/12/2011,N/A,USI,Upper South Island,15.178
15/12/2011,15/12/2011,N/A,LSI,Lower South Island,24.736
16/12/2011,16/12/2011,N/A,UNI,Upper North Island,30.500
16/12/2011,16/12/2011,N/A,CNI,Central North Island,22.305
16/12/2011,16/12/2011,N/A,LNI,Lower North Island,16.611
16/12/2011,16/12/2011,N/A,USI,Upper South Island,15.111
16/12/2011,16/12/2011,N/A,LSI,Lower South Island,25.066
17/12/2011,17/12/2011,N/A,UNI,Upper North Island,26.726
17/12/2011,17/12/2011,N/A,CNI,Central North Island,21.765
17/12/2011,17/12/2011,N/A,LNI,Lower North Island,19.449
17/12/2011,17/12/2011,N/A,USI,Upper South Island,12.838
17/12/2011,17/12/2011,N/A,LSI,Lower South Island,24.334
18/12/2011,18/12/2011,N/A,UNI,Upper North Island,26.381
18/12/2011,18/12/2011,N/A,CNI,Central North Island,21.315
18/12/2011,18/12/2011,N/A,LNI,Lower North Island,15.945
18/12/2011,18/12/2011,N/A,USI,Upper South Island,12.466
18/12/2011,18/12/2011,N/A,LSI,Lower South Island,24.024
19/12/2011,19/12/2011,N/A,UNI,Upper North Island,30.173
19/12/2011,19/12/2011,N/A,CNI,Central North Island,23.379
19/12/2011,19/12/2011,N/A,LNI,Lower North Island,15.964
19/12/2011,19/12/2011,N/A,USI,Upper South Island,14.503
19/12/2011,19/12/2011,N/A,LSI,Lower South Island,24.797
20/12/2011,20/12/2011,N/A,UNI,Upper North Island,29.764
20/12/2011,20/12/2011,N/A,CNI,Central North Island,22.528
20/12/2011,20/12/2011,N/A,LNI,Lower North Island,15.726
20/12/2011,20/12/2011,N/A,USI,Upper South Island,13.753
20/12/2011,20/12/2011,N/A,LSI,Lower South Island,24.957
21/12/2011,21/12/2011,N/A,UNI,Upper North Island,29.547
21/12/2011,21/12/2011,N/A,CNI,Central North Island,23.124
21/12/2011,21/12/2011,N/A,LNI,Lower North Island,15.836
21/12/2011,21/12/2011,N/A,USI,Upper South Island,15.097
21/12/2011,21/12/2011,N/A,LSI,Lower South Island,24.995
22/12/2011,22/12/2011,N/A,UNI,Upper North Island,28.795
22/12/2011,22/12/2011,N/A,CNI,Central North Island,23.223
22/12/2011,22/12/2011,N/A,LNI,Lower North Island,14.473
22/12/2011,22/12/2011,N/A,USI,Upper South Island,14.510
22/12/2011,22/12/2011,N/A,LSI,Lower South Island,24.862
23/12/2011,23/12/2011,N/A,UNI,Upper North Island,27.013
23/12/2011,23/12/2011,N/A,CNI,Central North Island,22.185
23/12/2011,23/12/2011,N/A,LNI,Lower North Island,13.869
23/12/2011,23/12/2011,N/A,USI,Upper South Island,14.071
23/12/2011,23/12/2011,N/A,LSI,Lower South Island,24.324
24/12/2011,24/12/2011,N/A,UNI,Upper North Island,24.343
24/12/2011,24/12/2011,N/A,CNI,Central North Island,20.107
24/12/2011,24/12/2011,N/A,LNI,Lower North Island,12.672
24/12/2011,24/12/2011,N/A,USI,Upper South Island,12.816
24/12/2011,24/12/2011,N/A,LSI,Lower South Island,23.845
25/12/2011,25/12/2011,N/A,UNI,Upper North Island,21.815
25/12/2011,25/12/2011,N/A,CNI,Central North Island,17.667
25/12/2011,25/12/2011,N/A,LNI,Lower North Island,10.838
25/12/2011,25/12/2011,N/A,USI,Upper South Island,11.410
25/12/2011,25/12/2011,N/A,LSI,Lower South Island,22.802
26/12/2011,26/12/2011,N/A,UNI,Upper North Island,22.482
26/12/2011,26/12/2011,N/A,CNI,Central North Island,18.653
26/12/2011,26/12/2011,N/A,LNI,Lower North Island,11.395
26/12/2011,26/12/2011,N/A,USI,Upper South Island,12.128
26/12/2011,26/12/2011,N/A,LSI,Lower South Island,22.940
27/12/2011,27/12/2011,N/A,UNI,Upper North Island,23.468
27/12/2011,27/12/2011,N/A,CNI,Central North Island,20.428
27/12/2011,27/12/2011,N/A,LNI,Lower North Island,13.291
27/12/2011,27/12/2011,N/A,USI,Upper South Island,13.084
27/12/2011,27/12/2011,N/A,LSI,Lower South Island,23.411
28/12/2011,28/12/2011,N/A,UNI,Upper North Island,25.273
28/12/2011,28/12/2011,N/A,CNI,Central North Island,20.529
28/12/2011,28/12/2011,N/A,LNI,Lower North Island,13.714
28/12/2011,28/12/2011,N/A,USI,Upper South Island,14.804
28/12/2011,28/12/2011,N/A,LSI,Lower South Island,23.737
29/12/2011,29/12/2011,N/A,UNI,Upper North Island,26.367
29/12/2011,29/12/2011,N/A,CNI,Central North Island,20.734
29/12/2011,29/12/2011,N/A,LNI,Lower North Island,13.360
29/12/2011,29/12/2011,N/A,USI,Upper South Island,14.151
29/12/2011,29/12/2011,N/A,LSI,Lower South Island,23.530
30/12/2011,30/12/2011,N/A,UNI,Upper North Island,26.584
30/12/2011,30/12/2011,N/A,CNI,Central North Island,21.087
30/12/2011,30/12/2011,N/A,LNI,Lower North Island,15.534
30/12/2011,30/12/2011,N/A,USI,Upper South Island,14.745
30/12/2011,30/12/2011,N/A,LSI,Lower South Island,23.821
31/12/2011,31/12/2011,N/A,UNI,Upper North Island,24.426
31/12/2011,31/12/2011,N/A,CNI,Central North Island,21.130
31/12/2011,31/12/2011,N/A,LNI,Lower North Island,17.753
31/12/2011,31/12/2011,N/A,USI,Upper South Island,13.738
31/12/2011,31/12/2011,N/A,LSI,Lower South Island,23.565
01/01/2012,01/01/2012,N/A,UNI,Upper North Island,22.596
01/01/2012,01/01/2012,N/A,CNI,Central North Island,20.045
01/01/2012,01/01/2012,N/A,LNI,Lower North Island,13.689
01/01/2012,01/01/2012,N/A,USI,Upper South Island,12.714
01/01/2012,01/01/2012,N/A,LSI,Lower South Island,23.220
02/01/2012,02/01/2012,N/A,UNI,Upper North Island,22.950
02/01/2012,02/01/2012,N/A,CNI,Central North Island,19.983
02/01/2012,02/01/2012,N/A,LNI,Lower North Island,13.456
02/01/2012,02/01/2012,N/A,USI,Upper South Island,12.997
02/01/2012,02/01/2012,N/A,LSI,Lower South Island,23.333
03/01/2012,03/01/2012,N/A,UNI,Upper North Island,23.880
03/01/2012,03/01/2012,N/A,CNI,Central North Island,19.895
03/01/2012,03/01/2012,N/A,LNI,Lower North Island,12.624
03/01/2012,03/01/2012,N/A,USI,Upper South Island,13.183
03/01/2012,03/01/2012,N/A,LSI,Lower South Island,23.879
04/01/2012,04/01/2012,N/A,UNI,Upper North Island,26.379
04/01/2012,04/01/2012,N/A,CNI,Central North Island,21.126
04/01/2012,04/01/2012,N/A,LNI,Lower North Island,15.004
04/01/2012,04/01/2012,N/A,USI,Upper South Island,14.076
04/01/2012,04/01/2012,N/A,LSI,Lower South Island,24.269
05/01/2012,05/01/2012,N/A,UNI,Upper North Island,27.129
05/01/2012,05/01/2012,N/A,CNI,Central North Island,21.438
05/01/2012,05/01/2012,N/A,LNI,Lower North Island,18.489
05/01/2012,05/01/2012,N/A,USI,Upper South Island,14.643
05/01/2012,05/01/2012,N/A,LSI,Lower South Island,24.433
06/01/2012,06/01/2012,N/A,UNI,Upper North Island,26.872
06/01/2012,06/01/2012,N/A,CNI,Central North Island,22.045
06/01/2012,06/01/2012,N/A,LNI,Lower North Island,16.068
06/01/2012,06/01/2012,N/A,USI,Upper South Island,14.875
06/01/2012,06/01/2012,N/A,LSI,Lower South Island,24.679
07/01/2012,07/01/2012,N/A,UNI,Upper North Island,25.241
07/01/2012,07/01/2012,N/A,CNI,Central North Island,20.485
07/01/2012,07/01/2012,N/A,LNI,Lower North Island,13.512
07/01/2012,07/01/2012,N/A,USI,Upper South Island,14.194
07/01/2012,07/01/2012,N/A,LSI,Lower South Island,23.851
08/01/2012,08/01/2012,N/A,UNI,Upper North Island,24.865
08/01/2012,08/01/2012,N/A,CNI,Central North Island,20.313
08/01/2012,08/01/2012,N/A,LNI,Lower North Island,17.049
08/01/2012,08/01/2012,N/A,USI,Upper South Island,13.834
08/01/2012,08/01/2012,N/A,LSI,Lower South Island,23.473
09/01/2012,09/01/2012,N/A,UNI,Upper North Island,28.739
09/01/2012,09/01/2012,N/A,CNI,Central North Island,21.339
09/01/2012,09/01/2012,N/A,LNI,Lower North Island,15.535
09/01/2012,09/01/2012,N/A,USI,Upper South Island,15.191
09/01/2012,09/01/2012,N/A,LSI,Lower South Island,24.432
10/01/2012,10/01/2012,N/A,UNI,Upper North Island,28.801
10/01/2012,10/01/2012,N/A,CNI,Central North Island,21.740
10/01/2012,10/01/2012,N/A,LNI,Lower North Island,14.199
10/01/2012,10/01/2012,N/A,USI,Upper South Island,14.257
10/01/2012,10/01/2012,N/A,LSI,Lower South Island,24.675
11/01/2012,11/01/2012,N/A,UNI,Upper North Island,28.613
11/01/2012,11/01/2012,N/A,CNI,Central North Island,22.213
11/01/2012,11/01/2012,N/A,LNI,Lower North Island,16.687
11/01/2012,11/01/2012,N/A,USI,Upper South Island,15.956
11/01/2012,11/01/2012,N/A,LSI,Lower South Island,24.585
12/01/2012,12/01/2012,N/A,UNI,Upper North Island,29.096
12/01/2012,12/01/2012,N/A,CNI,Central North Island,22.721
12/01/2012,12/01/2012,N/A,LNI,Lower North Island,15.000
12/01/2012,12/01/2012,N/A,USI,Upper South Island,16.150
12/01/2012,12/01/2012,N/A,LSI,Lower South Island,24.728
13/01/2012,13/01/2012,N/A,UNI,Upper North Island,28.405
13/01/2012,13/01/2012,N/A,CNI,Central North Island,21.777
13/01/2012,13/01/2012,N/A,LNI,Lower North Island,17.008
13/01/2012,13/01/2012,N/A,USI,Upper South Island,15.516
13/01/2012,13/01/2012,N/A,LSI,Lower South Island,23.945
14/01/2012,14/01/2012,N/A,UNI,Upper North Island,25.315
14/01/2012,14/01/2012,N/A,CNI,Central North Island,20.632
14/01/2012,14/01/2012,N/A,LNI,Lower North Island,16.827
14/01/2012,14/01/2012,N/A,USI,Upper South Island,13.820
14/01/2012,14/01/2012,N/A,LSI,Lower South Island,22.831
15/01/2012,15/01/2012,N/A,UNI,Upper North Island,24.382
15/01/2012,15/01/2012,N/A,CNI,Central North Island,19.699
15/01/2012,15/01/2012,N/A,LNI,Lower North Island,17.359
15/01/2012,15/01/2012,N/A,USI,Upper South Island,13.695
15/01/2012,15/01/2012,N/A,LSI,Lower South Island,22.706
16/01/2012,16/01/2012,N/A,UNI,Upper North Island,28.845
16/01/2012,16/01/2012,N/A,CNI,Central North Island,20.983
16/01/2012,16/01/2012,N/A,LNI,Lower North Island,15.221
16/01/2012,16/01/2012,N/A,USI,Upper South Island,15.919
16/01/2012,16/01/2012,N/A,LSI,Lower South Island,23.594
17/01/2012,17/01/2012,N/A,UNI,Upper North Island,29.416
17/01/2012,17/01/2012,N/A,CNI,Central North Island,20.190
17/01/2012,17/01/2012,N/A,LNI,Lower North Island,14.588
17/01/2012,17/01/2012,N/A,USI,Upper South Island,16.627
17/01/2012,17/01/2012,N/A,LSI,Lower South Island,23.350
18/01/2012,18/01/2012,N/A,UNI,Upper North Island,29.810
18/01/2012,18/01/2012,N/A,CNI,Central North Island,22.337
18/01/2012,18/01/2012,N/A,LNI,Lower North Island,17.851
18/01/2012,18/01/2012,N/A,USI,Upper South Island,16.882
18/01/2012,18/01/2012,N/A,LSI,Lower South Island,23.707
19/01/2012,19/01/2012,N/A,UNI,Upper North Island,29.410
19/01/2012,19/01/2012,N/A,CNI,Central North Island,22.071
19/01/2012,19/01/2012,N/A,LNI,Lower North Island,19.914
19/01/2012,19/01/2012,N/A,USI,Upper South Island,16.949
19/01/2012,19/01/2012,N/A,LSI,Lower South Island,23.716
20/01/2012,20/01/2012,N/A,UNI,Upper North Island,29.610
20/01/2012,20/01/2012,N/A,CNI,Central North Island,21.268
20/01/2012,20/01/2012,N/A,LNI,Lower North Island,19.012
20/01/2012,20/01/2012,N/A,USI,Upper South Island,16.638
20/01/2012,20/01/2012,N/A,LSI,Lower South Island,23.911
21/01/2012,21/01/2012,N/A,UNI,Upper North Island,25.581
21/01/2012,21/01/2012,N/A,CNI,Central North Island,20.120
21/01/2012,21/01/2012,N/A,LNI,Lower North Island,15.499
21/01/2012,21/01/2012,N/A,USI,Upper South Island,15.256
21/01/2012,21/01/2012,N/A,LSI,Lower South Island,23.296
22/01/2012,22/01/2012,N/A,UNI,Upper North Island,24.780
22/01/2012,22/01/2012,N/A,CNI,Central North Island,19.725
22/01/2012,22/01/2012,N/A,LNI,Lower North Island,16.393
22/01/2012,22/01/2012,N/A,USI,Upper South Island,14.959
22/01/2012,22/01/2012,N/A,LSI,Lower South Island,23.122
23/01/2012,23/01/2012,N/A,UNI,Upper North Island,28.731
23/01/2012,23/01/2012,N/A,CNI,Central North Island,21.378
23/01/2012,23/01/2012,N/A,LNI,Lower North Island,13.998
23/01/2012,23/01/2012,N/A,USI,Upper South Island,16.098
23/01/2012,23/01/2012,N/A,LSI,Lower South Island,24.458
24/01/2012,24/01/2012,N/A,UNI,Upper North Island,29.594
24/01/2012,24/01/2012,N/A,CNI,Central North Island,21.998
24/01/2012,24/01/2012,N/A,LNI,Lower North Island,14.218
24/01/2012,24/01/2012,N/A,USI,Upper South Island,16.315
24/01/2012,24/01/2012,N/A,LSI,Lower South Island,24.533
25/01/2012,25/01/2012,N/A,UNI,Upper North Island,29.211
25/01/2012,25/01/2012,N/A,CNI,Central North Island,21.375
25/01/2012,25/01/2012,N/A,LNI,Lower North Island,14.590
25/01/2012,25/01/2012,N/A,USI,Upper South Island,17.016
25/01/2012,25/01/2012,N/A,LSI,Lower South Island,24.047
26/01/2012,26/01/2012,N/A,UNI,Upper North Island,30.131
26/01/2012,26/01/2012,N/A,CNI,Central North Island,22.385
26/01/2012,26/01/2012,N/A,LNI,Lower North Island,19.644
26/01/2012,26/01/2012,N/A,USI,Upper South Island,16.545
26/01/2012,26/01/2012,N/A,LSI,Lower South Island,24.447
27/01/2012,27/01/2012,N/A,UNI,Upper North Island,29.418
27/01/2012,27/01/2012,N/A,CNI,Central North Island,20.392
27/01/2012,27/01/2012,N/A,LNI,Lower North Island,17.488
27/01/2012,27/01/2012,N/A,USI,Upper South Island,15.352
27/01/2012,27/01/2012,N/A,LSI,Lower South Island,24.065
28/01/2012,28/01/2012,N/A,UNI,Upper North Island,25.129
28/01/2012,28/01/2012,N/A,CNI,Central North Island,20.056
28/01/2012,28/01/2012,N/A,LNI,Lower North Island,15.980
28/01/2012,28/01/2012,N/A,USI,Upper South Island,13.460
28/01/2012,28/01/2012,N/A,LSI,Lower South Island,22.884
29/01/2012,29/01/2012,N/A,UNI,Upper North Island,24.140
29/01/2012,29/01/2012,N/A,CNI,Central North Island,19.037
29/01/2012,29/01/2012,N/A,LNI,Lower North Island,15.614
29/01/2012,29/01/2012,N/A,USI,Upper South Island,13.727
29/01/2012,29/01/2012,N/A,LSI,Lower South Island,22.443
30/01/2012,30/01/2012,N/A,UNI,Upper North Island,25.464
30/01/2012,30/01/2012,N/A,CNI,Central North Island,20.550
30/01/2012,30/01/2012,N/A,LNI,Lower North Island,16.144
30/01/2012,30/01/2012,N/A,USI,Upper South Island,15.777
30/01/2012,30/01/2012,N/A,LSI,Lower South Island,23.432
31/01/2012,31/01/2012,N/A,UNI,Upper North Island,29.625
31/01/2012,31/01/2012,N/A,CNI,Central North Island,23.311
31/01/2012,31/01/2012,N/A,LNI,Lower North Island,19.929
31/01/2012,31/01/2012,N/A,USI,Upper South Island,16.497
31/01/2012,31/01/2012,N/A,LSI,Lower South Island,23.705
01/02/2012,01/02/2012,N/A,UNI,Upper North Island,29.931
01/02/2012,01/02/2012,N/A,CNI,Central North Island,23.189
01/02/2012,01/02/2012,N/A,LNI,Lower North Island,20.289
01/02/2012,01/02/2012,N/A,USI,Upper South Island,16.766
01/02/2012,01/02/2012,N/A,LSI,Lower South Island,24.144
02/02/2012,02/02/2012,N/A,UNI,Upper North Island,30.596
02/02/2012,02/02/2012,N/A,CNI,Central North Island,23.361
02/02/2012,02/02/2012,N/A,LNI,Lower North Island,19.212
02/02/2012,02/02/2012,N/A,USI,Upper South Island,16.618
02/02/2012,02/02/2012,N/A,LSI,Lower South Island,24.478
03/02/2012,03/02/2012,N/A,UNI,Upper North Island,29.849
03/02/2012,03/02/2012,N/A,CNI,Central North Island,22.223
03/02/2012,03/02/2012,N/A,LNI,Lower North Island,16.813
03/02/2012,03/02/2012,N/A,USI,Upper South Island,16.571
03/02/2012,03/02/2012,N/A,LSI,Lower South Island,24.339
04/02/2012,04/02/2012,N/A,UNI,Upper North Island,25.069
04/02/2012,04/02/2012,N/A,CNI,Central North Island,21.881
04/02/2012,04/02/2012,N/A,LNI,Lower North Island,14.087
04/02/2012,04/02/2012,N/A,USI,Upper South Island,14.413
04/02/2012,04/02/2012,N/A,LSI,Lower South Island,23.269
05/02/2012,05/02/2012,N/A,UNI,Upper North Island,23.443
05/02/2012,05/02/2012,N/A,CNI,Central North Island,21.197
05/02/2012,05/02/2012,N/A,LNI,Lower North Island,13.472
05/02/2012,05/02/2012,N/A,USI,Upper South Island,13.786
05/02/2012,05/02/2012,N/A,LSI,Lower South Island,22.909
06/02/2012,06/02/2012,N/A,UNI,Upper North Island,24.617
06/02/2012,06/02/2012,N/A,CNI,Central North Island,20.784
06/02/2012,06/02/2012,N/A,LNI,Lower North Island,13.530
06/02/2012,06/02/2012,N/A,USI,Upper South Island,13.755
06/02/2012,06/02/2012,N/A,LSI,Lower South Island,22.925
07/02/2012,07/02/2012,N/A,UNI,Upper North Island,29.134
07/02/2012,07/02/2012,N/A,CNI,Central North Island,22.594
07/02/2012,07/02/2012,N/A,LNI,Lower North Island,15.808
07/02/2012,07/02/2012,N/A,USI,Upper South Island,16.351
07/02/2012,07/02/2012,N/A,LSI,Lower South Island,24.142
08/02/2012,08/02/2012,N/A,UNI,Upper North Island,29.871
08/02/2012,08/02/2012,N/A,CNI,Central North Island,22.178
08/02/2012,08/02/2012,N/A,LNI,Lower North Island,15.877
08/02/2012,08/02/2012,N/A,USI,Upper South Island,16.779
08/02/2012,08/02/2012,N/A,LSI,Lower South Island,24.143
09/02/2012,09/02/2012,N/A,UNI,Upper North Island,30.391
09/02/2012,09/02/2012,N/A,CNI,Central North Island,22.566
09/02/2012,09/02/2012,N/A,LNI,Lower North Island,17.077
09/02/2012,09/02/2012,N/A,USI,Upper South Island,16.983
09/02/2012,09/02/2012,N/A,LSI,Lower South Island,24.158
10/02/2012,10/02/2012,N/A,UNI,Upper North Island,30.315
10/02/2012,10/02/2012,N/A,CNI,Central North Island,22.212
10/02/2012,10/02/2012,N/A,LNI,Lower North Island,16.363
10/02/2012,10/02/2012,N/A,USI,Upper South Island,16.843
10/02/2012,10/02/2012,N/A,LSI,Lower South Island,24.388
11/02/2012,11/02/2012,N/A,UNI,Upper North Island,26.202
11/02/2012,11/02/2012,N/A,CNI,Central North Island,21.954
11/02/2012,11/02/2012,N/A,LNI,Lower North Island,15.734
11/02/2012,11/02/2012,N/A,USI,Upper South Island,14.929
11/02/2012,11/02/2012,N/A,LSI,Lower South Island,23.516
12/02/2012,12/02/2012,N/A,UNI,Upper North Island,25.480
12/02/2012,12/02/2012,N/A,CNI,Central North Island,20.860
12/02/2012,12/02/2012,N/A,LNI,Lower North Island,13.767
12/02/2012,12/02/2012,N/A,USI,Upper South Island,13.768
12/02/2012,12/02/2012,N/A,LSI,Lower South Island,23.185
13/02/2012,13/02/2012,N/A,UNI,Upper North Island,30.494
13/02/2012,13/02/2012,N/A,CNI,Central North Island,23.125
13/02/2012,13/02/2012,N/A,LNI,Lower North Island,15.541
13/02/2012,13/02/2012,N/A,USI,Upper South Island,16.402
13/02/2012,13/02/2012,N/A,LSI,Lower South Island,23.820
14/02/2012,14/02/2012,N/A,UNI,Upper North Island,30.576
14/02/2012,14/02/2012,N/A,CNI,Central North Island,22.996
14/02/2012,14/02/2012,N/A,LNI,Lower North Island,15.341
14/02/2012,14/02/2012,N/A,USI,Upper South Island,16.921
14/02/2012,14/02/2012,N/A,LSI,Lower South Island,24.144
15/02/2012,15/02/2012,N/A,UNI,Upper North Island,31.005
15/02/2012,15/02/2012,N/A,CNI,Central North Island,23.294
15/02/2012,15/02/2012,N/A,LNI,Lower North Island,15.645
15/02/2012,15/02/2012,N/A,USI,Upper South Island,15.740
15/02/2012,15/02/2012,N/A,LSI,Lower South Island,23.835
16/02/2012,16/02/2012,N/A,UNI,Upper North Island,30.849
16/02/2012,16/02/2012,N/A,CNI,Central North Island,23.696
16/02/2012,16/02/2012,N/A,LNI,Lower North Island,16.557
16/02/2012,16/02/2012,N/A,USI,Upper South Island,15.464
16/02/2012,16/02/2012,N/A,LSI,Lower South Island,23.639
17/02/2012,17/02/2012,N/A,UNI,Upper North Island,30.651
17/02/2012,17/02/2012,N/A,CNI,Central North Island,23.337
17/02/2012,17/02/2012,N/A,LNI,Lower North Island,14.523
17/02/2012,17/02/2012,N/A,USI,Upper South Island,15.330
17/02/2012,17/02/2012,N/A,LSI,Lower South Island,23.048
18/02/2012,18/02/2012,N/A,UNI,Upper North Island,25.910
18/02/2012,18/02/2012,N/A,CNI,Central North Island,21.684
18/02/2012,18/02/2012,N/A,LNI,Lower North Island,14.636
18/02/2012,18/02/2012,N/A,USI,Upper South Island,13.870
18/02/2012,18/02/2012,N/A,LSI,Lower South Island,23.291
19/02/2012,19/02/2012,N/A,UNI,Upper North Island,25.102
19/02/2012,19/02/2012,N/A,CNI,Central North Island,21.331
19/02/2012,19/02/2012,N/A,LNI,Lower North Island,14.000
19/02/2012,19/02/2012,N/A,USI,Upper South Island,13.845
19/02/2012,19/02/2012,N/A,LSI,Lower South Island,23.037
20/02/2012,20/02/2012,N/A,UNI,Upper North Island,30.692
20/02/2012,20/02/2012,N/A,CNI,Central North Island,22.651
20/02/2012,20/02/2012,N/A,LNI,Lower North Island,15.684
20/02/2012,20/02/2012,N/A,USI,Upper South Island,15.013
20/02/2012,20/02/2012,N/A,LSI,Lower South Island,23.340
21/02/2012,21/02/2012,N/A,UNI,Upper North Island,31.350
21/02/2012,21/02/2012,N/A,CNI,Central North Island,22.035
21/02/2012,21/02/2012,N/A,LNI,Lower North Island,16.430
21/02/2012,21/02/2012,N/A,USI,Upper South Island,15.710
21/02/2012,21/02/2012,N/A,LSI,Lower South Island,23.673
22/02/2012,22/02/2012,N/A,UNI,Upper North Island,31.736
22/02/2012,22/02/2012,N/A,CNI,Central North Island,21.400
22/02/2012,22/02/2012,N/A,LNI,Lower North Island,16.614
22/02/2012,22/02/2012,N/A,USI,Upper South Island,15.164
22/02/2012,22/02/2012,N/A,LSI,Lower South Island,23.997
23/02/2012,23/02/2012,N/A,UNI,Upper North Island,31.557
23/02/2012,23/02/2012,N/A,CNI,Central North Island,22.793
23/02/2012,23/02/2012,N/A,LNI,Lower North Island,18.666
23/02/2012,23/02/2012,N/A,USI,Upper South Island,14.560
23/02/2012,23/02/2012,N/A,LSI,Lower South Island,24.072
24/02/2012,24/02/2012,N/A,UNI,Upper North Island,30.321
24/02/2012,24/02/2012,N/A,CNI,Central North Island,22.369
24/02/2012,24/02/2012,N/A,LNI,Lower North Island,19.338
24/02/2012,24/02/2012,N/A,USI,Upper South Island,13.527
